ID,SHOPCODEAPPROVERSID,SHOPCODEPRIMARYAPPROVER,SHOPCODESECONDARYAPPROVER,SHOPCODETHIRDAPPROVER,MPNID,COUNTRYID,ADDDATE,ADDBY,MODDATE,MODBY,PRIMARYAPPROVERLEAVE,PRIMARYAPPROVERLEAVEFROM,PRIMARYAPPROVERLEAVETO,KITAPPROVER,CAT
12055,12045,6136127,,,19475,,04-APR-17 06:13:46,1002771,,,,,,,B
12056,12046,6136127,,,18809,,04-APR-17 06:13:46,1002771,,,,,,,B
12057,12047,6136127,,,18782,,04-APR-17 06:13:46,1002771,,,,,,,B
12058,12048,6136127,,,18767,,04-APR-17 06:13:46,1002771,,,,,,,B
12059,12049,6136127,,,18862,,04-APR-17 06:13:46,1002771,,,,,,,B
12060,12050,6136127,,,19974,,04-APR-17 06:13:46,1002771,,,,,,,B
12061,12051,6136127,,,23735,,03-APR-17 12:38:04,1002771,,,,,,,B
12062,12052,6136127,,,19720,,04-APR-17 06:13:46,1002771,,,,,,,B
12063,12053,6136127,,,19927,,04-APR-17 06:13:46,1002771,,,,,,,B
12064,12054,6136127,,,18830,,04-APR-17 06:13:46,1002771,,,,,,,B
12065,12055,6136127,,,19949,,04-APR-17 06:13:46,1002771,,,,,,,B
12066,12056,6136127,,,10027,,04-APR-17 06:13:46,1002771,,,,,,,B
12067,12057,6136127,,,9085,,04-APR-17 06:13:46,1002771,,,,,,,B
12068,12058,6136127,,,9922,,04-APR-17 06:13:47,1002771,,,,,,,B
12069,12059,6136127,,,19433,,04-APR-17 06:13:47,1002771,,,,,,,B
12070,12060,6136127,,,20133,,04-APR-17 06:13:47,1002771,,,,,,,B
12071,12061,6136127,,,9220,,04-APR-17 06:13:47,1002771,,,,,,,B
12072,12062,6136127,,,19850,,04-APR-17 06:13:47,1002771,,,,,,,B
12073,12063,6136127,,,9138,,04-APR-17 06:13:47,1002771,,,,,,,B
12074,12064,6136127,,,18979,,04-APR-17 06:13:47,1002771,,,,,,,B
12075,12065,6136127,,,19599,,04-APR-17 06:13:47,1002771,,,,,,,B
12076,12066,6136127,,,22370,,03-APR-17 12:38:04,1002771,,,,,,,B
12077,12067,6136127,,,21317,,04-APR-17 06:13:47,1002771,,,,,,,B
12078,12068,6136127,,,22127,,04-APR-17 06:13:47,1002771,,,,,,,B
12079,12069,6136127,,,22042,,04-APR-17 06:13:47,1002771,,,,,,,B
12080,12070,6136127,,,21617,,04-APR-17 06:13:47,1002771,,,,,,,B
12081,12071,6136127,,,9946,,04-APR-17 06:13:47,1002771,,,,,,,B
12082,12072,6136127,,,24682,,04-APR-17 06:13:47,1002771,,,,,,,B
12083,12073,6136127,,,24337,,04-APR-17 06:13:47,1002771,,,,,,,B
12084,12074,6136127,,,24371,,04-APR-17 06:13:47,1002771,,,,,,,B
12085,12075,6136127,,,23939,,04-APR-17 06:13:47,1002771,,,,,,,B
12086,12076,6136127,,,24138,,04-APR-17 06:13:47,1002771,,,,,,,B
12087,12077,6136127,,,23694,,03-APR-17 12:38:04,1002771,,,,,,,B
12088,12078,6136127,,,24243,,04-APR-17 06:13:47,1002771,,,,,,,B
12089,12079,6136127,,,24073,,04-APR-17 06:13:47,1002771,,,,,,,B
12090,12080,6136127,,,23421,,04-APR-17 06:13:47,1002771,,,,,,,B
12091,12081,6136127,,,24770,,04-APR-17 06:13:47,1002771,,,,,,,B
12092,12082,6136127,,,23964,,04-APR-17 06:13:47,1002771,,,,,,,B
12093,12083,6136127,,,24771,,04-APR-17 06:13:47,1002771,,,,,,,B
12094,12084,6136127,,,23919,,04-APR-17 06:13:47,1002771,,,,,,,B
12095,12085,6136127,,,24172,,04-APR-17 06:13:47,1002771,,,,,,,B
12096,12086,6136127,,,23448,,04-APR-17 06:13:47,1002771,,,,,,,B
12097,12087,6136127,,,24282,,04-APR-17 06:13:47,1002771,,,,,,,B
12098,12088,6136127,,,24730,,04-APR-17 06:13:47,1002771,,,,,,,B
12099,12089,6136127,,,23943,,04-APR-17 06:13:47,1002771,,,,,,,B
12100,12090,6136127,,,24505,,04-APR-17 06:13:47,1002771,,,,,,,B
12101,12091,6136127,,,23465,,04-APR-17 06:13:47,1002771,,,,,,,B
12102,12092,6136127,,,24594,,04-APR-17 06:13:47,1002771,,,,,,,B
12103,12093,6136127,,,24693,,04-APR-17 06:13:47,1002771,,,,,,,B
12104,12094,6136127,,,24295,,04-APR-17 06:13:47,1002771,,,,,,,B
12105,12095,6136127,,,25419,,04-APR-17 06:13:47,1002771,,,,,,,B
12106,12096,6136127,,,24566,,04-APR-17 06:13:47,1002771,,,,,,,B
12107,12097,6136127,,,25604,,04-APR-17 06:13:47,1002771,,,,,,,B
12108,12098,6136127,,,25252,,04-APR-17 06:13:47,1002771,,,,,,,B
12109,12099,6136127,,,25351,,04-APR-17 06:13:47,1002771,,,,,,,B
12110,12100,6136127,,,24816,,04-APR-17 06:13:47,1002771,,,,,,,B
12111,12101,6136127,,,24807,,04-APR-17 06:13:47,1002771,,,,,,,B
12112,12102,6136127,,,9131,,04-APR-17 06:13:47,1002771,,,,,,,B
12113,12103,6136127,,,25555,,04-APR-17 06:13:47,1002771,,,,,,,B
12114,12104,6136127,,,25557,,04-APR-17 06:13:47,1002771,,,,,,,B
12115,12105,6136127,,,24982,,04-APR-17 06:13:47,1002771,,,,,,,B
12116,12106,6136127,,,23886,,04-APR-17 06:13:47,1002771,,,,,,,B
12117,12107,6136127,,,23872,,04-APR-17 06:13:47,1002771,,,,,,,B
12118,12108,6136127,,,24049,,04-APR-17 06:13:47,1002771,,,,,,,B
12119,12109,6136127,,,25548,,04-APR-17 06:13:47,1002771,,,,,,,B
12120,12110,6136127,,,24094,,04-APR-17 06:13:47,1002771,,,,,,,B
12121,12111,6136127,,,24761,,04-APR-17 06:13:47,1002771,,,,,,,B
12122,12112,6136127,,,23971,,04-APR-17 06:13:47,1002771,,,,,,,B
12123,12113,6136127,,,24586,,04-APR-17 06:13:47,1002771,,,,,,,B
12124,12114,6136127,,,25611,,04-APR-17 06:13:47,1002771,,,,,,,B
12125,12115,6136127,,,22519,,03-APR-17 12:38:04,1002771,,,,,,,B
12126,12116,6136127,,,24462,,04-APR-17 06:13:47,1002771,,,,,,,B
12127,12117,6136127,,,25538,,04-APR-17 06:13:47,1002771,,,,,,,B
12128,12118,6136127,,,25607,,04-APR-17 06:13:47,1002771,,,,,,,B
12129,12119,6136127,,,25539,,04-APR-17 06:13:47,1002771,,,,,,,B
12130,12120,6136127,,,25359,,04-APR-17 06:13:47,1002771,,,,,,,B
12131,12121,6136127,,,25500,,04-APR-17 06:13:47,1002771,,,,,,,B
12132,12122,6136127,,,9700,,04-APR-17 06:13:47,1002771,,,,,,,B
12133,12123,6136127,,,9462,,04-APR-17 06:13:47,1002771,,,,,,,B
12134,12124,6136127,,,9929,,04-APR-17 06:13:47,1002771,,,,,,,B
12135,12125,6136127,,,9477,,04-APR-17 06:13:47,1002771,,,,,,,B
12136,12126,6136127,,,9549,,04-APR-17 06:13:47,1002771,,,,,,,B
12137,12127,6136127,,,9362,,04-APR-17 06:13:47,1002771,,,,,,,B
12138,12128,6136127,,,9445,,04-APR-17 06:13:47,1002771,,,,,,,B
12139,12129,6136127,,,9221,,04-APR-17 06:13:47,1002771,,,,,,,B
12140,12130,6136127,,,23648,,04-APR-17 06:13:47,1002771,,,,,,,B
12141,12131,6136127,,,23650,,04-APR-17 06:13:47,1002771,,,,,,,B
12142,12132,6136127,,,23086,,03-APR-17 12:38:05,1002771,,,,,,,B
12143,12133,6136127,,,22215,,03-APR-17 12:38:05,1002771,,,,,,,B
12144,12134,6136127,,,19357,,04-APR-17 06:13:47,1002771,,,,,,,B
12145,12135,6136127,,,19783,,04-APR-17 06:13:47,1002771,,,,,,,B
12146,12136,6136127,,,18882,,04-APR-17 06:13:47,1002771,,,,,,,B
12147,12137,6136127,,,9474,,04-APR-17 06:13:47,1002771,,,,,,,B
12148,12138,6136127,,,9087,,04-APR-17 06:13:47,1002771,,,,,,,B
12149,12139,6136127,,,20044,,04-APR-17 06:13:47,1002771,,,,,,,B
12150,12140,6136127,,,22379,,03-APR-17 12:38:05,1002771,,,,,,,B
12151,12141,6136127,,,19002,,04-APR-17 06:13:47,1002771,,,,,,,B
12152,12142,6136127,,,19321,,04-APR-17 06:13:47,1002771,,,,,,,B
12153,12143,6136127,,,20150,,04-APR-17 06:13:47,1002771,,,,,,,B
12154,12144,6136127,,,19065,,04-APR-17 06:13:47,1002771,,,,,,,B
12155,12145,6136127,,,20239,,04-APR-17 06:13:47,1002771,,,,,,,B
12156,12146,6136127,,,19460,,04-APR-17 06:13:47,1002771,,,,,,,B
12157,12147,6136127,,,18932,,04-APR-17 06:13:47,1002771,,,,,,,B
12158,12148,6136127,,,18760,,04-APR-17 06:13:47,1002771,,,,,,,B
12159,12149,6136127,,,19814,,04-APR-17 06:13:47,1002771,,,,,,,B
12160,12150,6136127,,,19030,,04-APR-17 06:13:47,1002771,,,,,,,B
12161,12151,6136127,,,19591,,04-APR-17 06:13:47,1002771,,,,,,,B
12162,12152,6136127,,,23074,,04-APR-17 06:13:47,1002771,,,,,,,B
12163,12153,6136127,,,9198,,04-APR-17 06:13:47,1002771,,,,,,,B
12164,12154,6136127,,,21744,,04-APR-17 06:13:47,1002771,,,,,,,B
12165,12155,6136127,,,22098,,04-APR-17 06:13:47,1002771,,,,,,,B
12166,12156,6136127,,,22216,,04-APR-17 06:13:47,1002771,,,,,,,B
12167,12157,6136127,,,25618,,04-APR-17 06:13:47,1002771,,,,,,,B
12168,12158,6136127,,,24294,,04-APR-17 06:13:47,1002771,,,,,,,B
12169,12159,6136127,,,24046,,04-APR-17 06:13:47,1002771,,,,,,,B
12170,12160,6136127,,,9355,,04-APR-17 06:13:47,1002771,,,,,,,B
12171,12161,6136127,,,24457,,04-APR-17 06:13:47,1002771,,,,,,,B
12172,13232,6136127,,,23996,,04-APR-17 06:13:46,1002771,,,,,,,B
12173,13233,6136127,,,24662,,04-APR-17 06:13:46,1002771,,,,,,,B
12174,13234,6136127,,,24720,,04-APR-17 06:13:46,1002771,,,,,,,B
12175,13235,6136127,,,23808,,04-APR-17 06:13:46,1002771,,,,,,,B
12176,13236,6136127,,,24716,,04-APR-17 06:13:46,1002771,,,,,,,B
12177,13237,6136127,,,24694,,04-APR-17 06:13:46,1002771,,,,,,,B
12178,13238,6136127,,,24600,,04-APR-17 06:13:46,1002771,,,,,,,B
12179,13239,6136127,,,24248,,04-APR-17 06:13:46,1002771,,,,,,,B
12180,13240,6136127,,,22199,,03-APR-17 12:38:04,1002771,,,,,,,B
12181,13241,6136127,,,23823,,04-APR-17 06:13:46,1002771,,,,,,,B
12182,13242,6136127,,,24152,,04-APR-17 06:13:46,1002771,,,,,,,B
12183,13243,6136127,,,25645,,04-APR-17 06:13:46,1002771,,,,,,,B
12184,13244,6136127,,,24649,,04-APR-17 06:13:46,1002771,,,,,,,B
12185,13245,6136127,,,23633,,04-APR-17 06:13:46,1002771,,,,,,,B
12186,13246,6136127,,,24504,,04-APR-17 06:13:46,1002771,,,,,,,B
12187,13247,6136127,,,23856,,04-APR-17 06:13:46,1002771,,,,,,,B
12188,13248,6136127,,,23738,,04-APR-17 06:13:46,1002771,,,,,,,B
12189,13249,6136127,,,23871,,04-APR-17 06:13:46,1002771,,,,,,,B
12190,13250,6136127,,,23495,,04-APR-17 06:13:46,1002771,,,,,,,B
12191,13251,6136127,,,25513,,04-APR-17 06:13:46,1002771,,,,,,,B
12192,13252,6136127,,,23020,,04-APR-17 06:13:46,1002771,,,,,,,B
12193,13253,6136127,,,22867,,03-APR-17 12:38:04,1002771,,,,,,,B
12194,13254,6136127,,,24811,,04-APR-17 06:13:46,1002771,,,,,,,B
12195,13255,6136127,,,24758,,04-APR-17 06:13:46,1002771,,,,,,,B
12196,13256,6136127,,,25554,,04-APR-17 06:13:46,1002771,,,,,,,B
12197,13257,6136127,,,24279,,04-APR-17 06:13:46,1002771,,,,,,,B
12198,13258,6136127,,,25631,,04-APR-17 06:13:46,1002771,,,,,,,B
12199,13259,6136127,,,24509,,04-APR-17 06:13:46,1002771,,,,,,,B
12200,13260,6136127,,,23753,,04-APR-17 06:13:46,1002771,,,,,,,B
12201,13261,6136127,,,24398,,04-APR-17 06:13:46,1002771,,,,,,,B
12202,13262,6136127,,,25011,,04-APR-17 06:13:46,1002771,,,,,,,B
12203,13263,6136127,,,24777,,04-APR-17 06:13:46,1002771,,,,,,,B
12204,13264,6136127,,,25612,,04-APR-17 06:13:46,1002771,,,,,,,B
12205,13265,6136127,,,23942,,04-APR-17 06:13:46,1002771,,,,,,,B
12206,13266,6136127,,,24200,,04-APR-17 06:13:46,1002771,,,,,,,B
12207,13267,6136127,,,25546,,04-APR-17 06:13:46,1002771,,,,,,,B
12208,13268,6136127,,,25632,,04-APR-17 06:13:46,1002771,,,,,,,B
12209,13269,6136127,,,25623,,04-APR-17 06:13:46,1002771,,,,,,,B
12210,13270,6136127,,,25589,,04-APR-17 06:13:46,1002771,,,,,,,B
12211,13271,6136127,,,25605,,04-APR-17 06:13:46,1002771,,,,,,,B
12212,13272,6136127,,,25567,,04-APR-17 06:13:46,1002771,,,,,,,B
12213,13273,6136127,,,9301,,04-APR-17 06:13:46,1002771,,,,,,,B
12214,13274,6136127,,,9142,,04-APR-17 06:13:46,1002771,,,,,,,B
12215,13275,6136127,,,10369,,04-APR-17 06:13:46,1002771,,,,,,,B
12216,13276,6136127,,,9030,,04-APR-17 06:13:46,1002771,,,,,,,B
12217,13277,6136127,,,9419,,04-APR-17 06:13:46,1002771,,,,,,,B
12218,13278,6136127,,,10015,,04-APR-17 06:13:46,1002771,,,,,,,B
12219,13279,6136127,,,24577,,04-APR-17 06:13:46,1002771,,,,,,,B
12220,13280,6136127,,,23749,,04-APR-17 06:13:46,1002771,,,,,,,B
12221,13281,6136127,,,22321,,03-APR-17 12:38:04,1002771,,,,,,,B
12222,13282,6136127,,,19475,,04-APR-17 06:13:46,1002771,,,,,,,B
12223,13283,6136127,,,18809,,04-APR-17 06:13:46,1002771,,,,,,,B
12224,13284,6136127,,,18782,,04-APR-17 06:13:46,1002771,,,,,,,B
12225,13285,6136127,,,18767,,04-APR-17 06:13:46,1002771,,,,,,,B
12226,13286,6136127,,,18862,,04-APR-17 06:13:46,1002771,,,,,,,B
12227,13287,6136127,,,19974,,04-APR-17 06:13:46,1002771,,,,,,,B
12228,13288,6136127,,,23735,,03-APR-17 12:38:04,1002771,,,,,,,B
12229,13289,6136127,,,19720,,04-APR-17 06:13:46,1002771,,,,,,,B
12230,13290,6136127,,,19927,,04-APR-17 06:13:46,1002771,,,,,,,B
12231,13291,6136127,,,18830,,04-APR-17 06:13:46,1002771,,,,,,,B
12232,13292,6136127,,,19949,,04-APR-17 06:13:46,1002771,,,,,,,B
12233,13293,6136127,,,10027,,04-APR-17 06:13:46,1002771,,,,,,,B
12234,13294,6136127,,,9085,,04-APR-17 06:13:46,1002771,,,,,,,B
12235,13295,6136127,,,9922,,04-APR-17 06:13:47,1002771,,,,,,,B
12236,13296,6136127,,,19433,,04-APR-17 06:13:47,1002771,,,,,,,B
12237,13297,6136127,,,20133,,04-APR-17 06:13:47,1002771,,,,,,,B
12238,13298,6136127,,,9220,,04-APR-17 06:13:47,1002771,,,,,,,B
12239,13299,6136127,,,19850,,04-APR-17 06:13:47,1002771,,,,,,,B
12240,13300,6136127,,,9138,,04-APR-17 06:13:47,1002771,,,,,,,B
12241,13301,6136127,,,18979,,04-APR-17 06:13:47,1002771,,,,,,,B
12242,13302,6136127,,,19599,,04-APR-17 06:13:47,1002771,,,,,,,B
12243,13303,6136127,,,22370,,03-APR-17 12:38:04,1002771,,,,,,,B
12244,13304,6136127,,,21317,,04-APR-17 06:13:47,1002771,,,,,,,B
12245,13305,6136127,,,22127,,04-APR-17 06:13:47,1002771,,,,,,,B
12246,13306,6136127,,,22042,,04-APR-17 06:13:47,1002771,,,,,,,B
12247,13307,6136127,,,21617,,04-APR-17 06:13:47,1002771,,,,,,,B
12248,13308,6136127,,,9946,,04-APR-17 06:13:47,1002771,,,,,,,B
12249,13309,6136127,,,24682,,04-APR-17 06:13:47,1002771,,,,,,,B
12250,13310,6136127,,,24337,,04-APR-17 06:13:47,1002771,,,,,,,B
12251,13311,6136127,,,24371,,04-APR-17 06:13:47,1002771,,,,,,,B
12252,13312,6136127,,,23939,,04-APR-17 06:13:47,1002771,,,,,,,B
12253,13313,6136127,,,24138,,04-APR-17 06:13:47,1002771,,,,,,,B
12254,13314,6136127,,,23694,,03-APR-17 12:38:04,1002771,,,,,,,B
12255,13315,6136127,,,24243,,04-APR-17 06:13:47,1002771,,,,,,,B
12256,13316,6136127,,,24073,,04-APR-17 06:13:47,1002771,,,,,,,B
12257,13317,6136127,,,23421,,04-APR-17 06:13:47,1002771,,,,,,,B
12258,13318,6136127,,,24770,,04-APR-17 06:13:47,1002771,,,,,,,B
12259,13319,6136127,,,23964,,04-APR-17 06:13:47,1002771,,,,,,,B
12260,13320,6136127,,,24771,,04-APR-17 06:13:47,1002771,,,,,,,B
12261,13321,6136127,,,23919,,04-APR-17 06:13:47,1002771,,,,,,,B
12262,13322,6136127,,,24172,,04-APR-17 06:13:47,1002771,,,,,,,B
12263,13323,6136127,,,23448,,04-APR-17 06:13:47,1002771,,,,,,,B
12264,13324,6136127,,,24282,,04-APR-17 06:13:47,1002771,,,,,,,B
12265,13325,6136127,,,24730,,04-APR-17 06:13:47,1002771,,,,,,,B
12266,13326,6136127,,,23943,,04-APR-17 06:13:47,1002771,,,,,,,B
12267,13327,6136127,,,24505,,04-APR-17 06:13:47,1002771,,,,,,,B
12268,13328,6136127,,,23465,,04-APR-17 06:13:47,1002771,,,,,,,B
12269,13329,6136127,,,24594,,04-APR-17 06:13:47,1002771,,,,,,,B
12270,13330,6136127,,,24693,,04-APR-17 06:13:47,1002771,,,,,,,B
12271,13331,6136127,,,24295,,04-APR-17 06:13:47,1002771,,,,,,,B
12272,13332,6136127,,,25419,,04-APR-17 06:13:47,1002771,,,,,,,B
12273,13333,6136127,,,24566,,04-APR-17 06:13:47,1002771,,,,,,,B
12274,13334,6136127,,,25604,,04-APR-17 06:13:47,1002771,,,,,,,B
12275,13335,6136127,,,25252,,04-APR-17 06:13:47,1002771,,,,,,,B
12276,13336,6136127,,,25351,,04-APR-17 06:13:47,1002771,,,,,,,B
12277,13337,6136127,,,24816,,04-APR-17 06:13:47,1002771,,,,,,,B
12278,13338,6136127,,,24807,,04-APR-17 06:13:47,1002771,,,,,,,B
12279,13339,6136127,,,9131,,04-APR-17 06:13:47,1002771,,,,,,,B
12280,13340,6136127,,,25555,,04-APR-17 06:13:47,1002771,,,,,,,B
12281,13341,6136127,,,25557,,04-APR-17 06:13:47,1002771,,,,,,,B
12282,13342,6136127,,,24982,,04-APR-17 06:13:47,1002771,,,,,,,B
12283,13343,6136127,,,23886,,04-APR-17 06:13:47,1002771,,,,,,,B
12284,13344,6136127,,,23872,,04-APR-17 06:13:47,1002771,,,,,,,B
12285,13345,6136127,,,24049,,04-APR-17 06:13:47,1002771,,,,,,,B
12286,13346,6136127,,,25548,,04-APR-17 06:13:47,1002771,,,,,,,B
12287,13347,6136127,,,24094,,04-APR-17 06:13:47,1002771,,,,,,,B
12288,13348,6136127,,,24761,,04-APR-17 06:13:47,1002771,,,,,,,B
12289,13349,6136127,,,23971,,04-APR-17 06:13:47,1002771,,,,,,,B
12290,13350,6136127,,,24586,,04-APR-17 06:13:47,1002771,,,,,,,B
12291,13351,6136127,,,25611,,04-APR-17 06:13:47,1002771,,,,,,,B
12292,13352,6136127,,,22519,,03-APR-17 12:38:04,1002771,,,,,,,B
12293,13353,6136127,,,24462,,04-APR-17 06:13:47,1002771,,,,,,,B
12294,13354,6136127,,,25538,,04-APR-17 06:13:47,1002771,,,,,,,B
12295,13355,6136127,,,25607,,04-APR-17 06:13:47,1002771,,,,,,,B
12296,13356,6136127,,,25539,,04-APR-17 06:13:47,1002771,,,,,,,B
12297,13357,6136127,,,25359,,04-APR-17 06:13:47,1002771,,,,,,,B
12298,13358,6136127,,,25500,,04-APR-17 06:13:47,1002771,,,,,,,B
12299,13359,6136127,,,9700,,04-APR-17 06:13:47,1002771,,,,,,,B
12300,13360,6136127,,,9462,,04-APR-17 06:13:47,1002771,,,,,,,B
12301,13361,6136127,,,9929,,04-APR-17 06:13:47,1002771,,,,,,,B
12302,13362,6136127,,,9477,,04-APR-17 06:13:47,1002771,,,,,,,B
12303,13363,6136127,,,9549,,04-APR-17 06:13:47,1002771,,,,,,,B
12304,13364,6136127,,,9362,,04-APR-17 06:13:47,1002771,,,,,,,B
12305,13365,6136127,,,9445,,04-APR-17 06:13:47,1002771,,,,,,,B
12306,13366,6136127,,,9221,,04-APR-17 06:13:47,1002771,,,,,,,B
12307,13367,6136127,,,23648,,04-APR-17 06:13:47,1002771,,,,,,,B
12308,13368,6136127,,,23650,,04-APR-17 06:13:47,1002771,,,,,,,B
12309,13369,6136127,,,23086,,03-APR-17 12:38:05,1002771,,,,,,,B
12310,13370,6136127,,,22215,,03-APR-17 12:38:05,1002771,,,,,,,B
12311,13371,6136127,,,19357,,04-APR-17 06:13:47,1002771,,,,,,,B
12312,13372,6136127,,,19783,,04-APR-17 06:13:47,1002771,,,,,,,B
12313,13373,6136127,,,18882,,04-APR-17 06:13:47,1002771,,,,,,,B
12314,13374,6136127,,,9474,,04-APR-17 06:13:47,1002771,,,,,,,B
12315,13375,6136127,,,9087,,04-APR-17 06:13:47,1002771,,,,,,,B
12316,13376,6136127,,,20044,,04-APR-17 06:13:47,1002771,,,,,,,B
12317,13377,6136127,,,22379,,03-APR-17 12:38:05,1002771,,,,,,,B
12318,13378,6136127,,,19002,,04-APR-17 06:13:47,1002771,,,,,,,B
12319,13379,6136127,,,19321,,04-APR-17 06:13:47,1002771,,,,,,,B
12320,13380,6136127,,,20150,,04-APR-17 06:13:47,1002771,,,,,,,B
12321,13381,6136127,,,19065,,04-APR-17 06:13:47,1002771,,,,,,,B
12322,13382,6136127,,,20239,,04-APR-17 06:13:47,1002771,,,,,,,B
12323,13383,6136127,,,19460,,04-APR-17 06:13:47,1002771,,,,,,,B
12324,13384,6136127,,,18932,,04-APR-17 06:13:47,1002771,,,,,,,B
12325,13385,6136127,,,18760,,04-APR-17 06:13:47,1002771,,,,,,,B
12326,13386,6136127,,,19814,,04-APR-17 06:13:47,1002771,,,,,,,B
12327,13387,6136127,,,19030,,04-APR-17 06:13:47,1002771,,,,,,,B
12328,13388,6136127,,,19591,,04-APR-17 06:13:47,1002771,,,,,,,B
12329,13389,6136127,,,23074,,04-APR-17 06:13:47,1002771,,,,,,,B
12330,13390,6136127,,,9198,,04-APR-17 06:13:47,1002771,,,,,,,B
12331,13391,6136127,,,21744,,04-APR-17 06:13:47,1002771,,,,,,,B
12332,13392,6136127,,,22098,,04-APR-17 06:13:47,1002771,,,,,,,B
12333,13393,6136127,,,22216,,04-APR-17 06:13:47,1002771,,,,,,,B
12334,13394,6136127,,,25618,,04-APR-17 06:13:47,1002771,,,,,,,B
12335,13395,6136127,,,24294,,04-APR-17 06:13:47,1002771,,,,,,,B
12336,13396,6136127,,,24046,,04-APR-17 06:13:47,1002771,,,,,,,B
12337,13397,6136127,,,9355,,04-APR-17 06:13:47,1002771,,,,,,,B
12338,13398,6136127,,,24457,,04-APR-17 06:13:47,1002771,,,,,,,B
12339,13399,6136127,,,24772,,04-APR-17 06:13:47,1002771,,,,,,,B
12340,13400,6136127,,,24249,,04-APR-17 06:13:47,1002771,,,,,,,B
12341,13401,6136127,,,24081,,04-APR-17 06:13:47,1002771,,,,,,,B
12342,13402,6136127,,,24103,,04-APR-17 06:13:47,1002771,,,,,,,B
12343,13403,6136127,,,24336,,04-APR-17 06:13:47,1002771,,,,,,,B
12344,13404,6136127,,,24187,,04-APR-17 06:13:47,1002771,,,,,,,B
12345,13405,6136127,,,23731,,04-APR-17 06:13:47,1002771,,,,,,,B
12346,13406,6136127,,,24486,,04-APR-17 06:13:47,1002771,,,,,,,B
12347,13407,6136127,,,24160,,04-APR-17 06:13:47,1002771,,,,,,,B
12348,13408,6136127,,,24359,,04-APR-17 06:13:47,1002771,,,,,,,B
12349,13409,6136127,,,24655,,04-APR-17 06:13:47,1002771,,,,,,,B
12350,13410,6136127,,,25349,,04-APR-17 06:13:47,1002771,,,,,,,B
12351,13411,6136127,,,25621,,04-APR-17 06:13:47,1002771,,,,,,,B
12352,13412,6136127,,,23975,,04-APR-17 06:13:47,1002771,,,,,,,B
12353,13413,6136127,,,24130,,04-APR-17 06:13:47,1002771,,,,,,,B
12354,13414,6136127,,,24653,,04-APR-17 06:13:47,1002771,,,,,,,B
12355,13415,6136127,,,24448,,04-APR-17 06:13:47,1002771,,,,,,,B
12356,13416,6136127,,,23962,,04-APR-17 06:13:47,1002771,,,,,,,B
12357,13417,6136127,,,24266,,04-APR-17 06:13:47,1002771,,,,,,,B
12358,13418,6136127,,,24273,,04-APR-17 06:13:47,1002771,,,,,,,B
12359,13419,6136127,,,24775,,04-APR-17 06:13:47,1002771,,,,,,,B
12360,13420,6136127,,,24377,,04-APR-17 06:13:47,1002771,,,,,,,B
12361,13421,6136127,,,24549,,04-APR-17 06:13:47,1002771,,,,,,,B
12362,13422,6136127,,,24162,,04-APR-17 06:13:47,1002771,,,,,,,B
12363,13423,6136127,,,24004,,04-APR-17 06:13:47,1002771,,,,,,,B
12364,13424,6136127,,,24007,,04-APR-17 06:13:47,1002771,,,,,,,B
12365,13425,6136127,,,23803,,04-APR-17 06:13:47,1002771,,,,,,,B
12366,13426,6136127,,,25600,,04-APR-17 06:13:47,1002771,,,,,,,B
12367,13427,6136127,,,25553,,04-APR-17 06:13:47,1002771,,,,,,,B
12368,13428,6136127,,,24983,,04-APR-17 06:13:47,1002771,,,,,,,B
12369,13429,6136127,,,25626,,04-APR-17 06:13:47,1002771,,,,,,,B
12370,13430,6136127,,,25609,,04-APR-17 06:13:47,1002771,,,,,,,B
12371,13431,6136127,,,24190,,04-APR-17 06:13:47,1002771,,,,,,,B
12372,13432,6136127,,,24506,,04-APR-17 06:13:47,1002771,,,,,,,B
12373,13433,6136127,,,25634,,04-APR-17 06:13:47,1002771,,,,,,,B
12374,13434,6136127,,,25619,,04-APR-17 06:13:47,1002771,,,,,,,B
12375,13435,6136127,,,24021,,04-APR-17 06:13:47,1002771,,,,,,,B
12376,13436,6136127,,,24710,,04-APR-17 06:13:47,1002771,,,,,,,B
12377,13437,6136127,,,23908,,04-APR-17 06:13:47,1002771,,,,,,,B
12378,13438,6136127,,,24363,,04-APR-17 06:13:47,1002771,,,,,,,B
12379,13439,6136127,,,25048,,04-APR-17 06:13:47,1002771,,,,,,,B
12380,13440,6136127,,,24556,,04-APR-17 06:13:47,1002771,,,,,,,B
12381,13441,6136127,,,24546,,04-APR-17 06:13:47,1002771,,,,,,,B
12382,13442,6136127,,,25181,,04-APR-17 06:13:47,1002771,,,,,,,B
12383,13443,6136127,,,25010,,04-APR-17 06:13:47,1002771,,,,,,,B
12384,13444,6136127,,,24971,,04-APR-17 06:13:47,1002771,,,,,,,B
12385,13445,6136127,,,25610,,04-APR-17 06:13:47,1002771,,,,,,,B
12386,13446,6136127,,,25443,,04-APR-17 06:13:47,1002771,,,,,,,B
12387,13447,6136127,,,24360,,04-APR-17 06:13:47,1002771,,,,,,,B
12388,13448,6136127,,,25615,,04-APR-17 06:13:47,1002771,,,,,,,B
12389,13449,6136127,,,22823,,03-APR-17 12:38:05,1002771,,,,,,,B
12390,13450,6136127,,,25437,,04-APR-17 06:13:47,1002771,,,,,,,B
